Transaction ID,Date and Time,Sender Account No.,Sender Country,Receiver Account No.,Amount,Week
GBQDU5101909074,6/24/2024 22:49,812246000000000.0,Argentina,66751380407,1731.4,26
NMVMQ3936456965,6/24/2024 22:53,347563000000000.0,Australia,56625329327,392.63,26
FYYIX3234631961,6/24/2024 22:54,900754000000000.0,Russia,10596644632,1537.69,26
YHGFQ5942512048,6/24/2024 22:54,227193000000000.0,Afghanistan,66869344547,1803.32,26
BRKDE8642568493,6/24/2024 22:59,960749000000000.0,Portugal,53272614872,1147.04,26
TRQWH9924938860,6/24/2024 23:01,201234000000000.0,Israel,11863681357,471.16,26
BBXSE6599109049,6/24/2024 23:04,283289000000000.0,Sri Lanka,66749689805,1158.48,26
UVHHV9408354938,6/24/2024 23:06,551023000000000.0,Peru,11587094190,950.13,26
MJKJW7622312004,6/24/2024 23:25,460574000000000.0,Iran,57725972349,1591.11,26
CGHLS9107264820,6/24/2024 23:33,563108000000000.0,Lebanon,65344598303,455.55,26
FWWRA2524938485,6/24/2024 23:35,757339000000000.0,Poland,10998690704,1026.42,26
DSNFW9523080023,6/24/2024 23:42,672375000000000.0,Dominican Republic,56312465589,824.38,26
HJVHX3503056209,6/24/2024 23:42,273149000000000.0,Chile,67924244724,733.51,26
NZDJJ6417644371,6/24/2024 23:44,309014000000000.0,Panama,68836304225,70.7,26
TKNBM0578173644,6/24/2024 23:48,34648300000000.0,Austria,13636801561,1456.96,26
GMLMC9888934418,6/24/2024 23:50,89992900000000.0,Iran,31272459624,296.48,26
JBNPW0700307491,6/24/2024 23:53,328268000000000.0,Slovakia,67906630492,1222.01,26
NYCDZ3704589963,6/24/2024 23:57,707465000000000.0,Fiji,18543192683,725.14,26
DUKZM5578716949,6/25/2024 0:04,793707000000000.0,Venezuela,56979230418,1053.65,26
ILERB1700628965,6/25/2024 0:05,896254000000000.0,Costa Rica,63222506886,1195.81,26
XGKNR1517561773,6/25/2024 0:07,439834000000000.0,Finland,56444574907,1969.08,26
OLMCG7164360946,6/25/2024 0:12,592457000000000.0,Slovenia,67630073774,546.63,26
MDVHK6907856887,6/25/2024 0:19,695513000000000.0,Estonia,57409308277,1733.18,26
DSKEQ8531531562,6/25/2024 0:19,722632000000000.0,France,57893649218,944.06,26
GMTLL9960964869,6/25/2024 0:22,117195000000000.0,Belgium,56892303061,1267.17,26
EWKDK2305513669,6/25/2024 0:22,61136300000000.0,Malaysia,54063963758,98.75,26
THGPE1748230978,6/25/2024 0:23,727064000000000.0,USA,51267899778,1692.25,26
QKAOC6930200861,6/25/2024 0:23,911758000000000.0,Iran,67446579049,842.17,26
SCHIH3194273676,6/25/2024 0:24,592962000000000.0,Czech Republic,57582025924,705.18,26
EJUBP5432479816,6/25/2024 0:24,350302000000000.0,Costa Rica,17026814491,389.35,26
PXIIX8250805199,6/25/2024 0:33,233076000000000.0,Bangladesh,57448909251,317.37,26
WPSAP1688710176,6/25/2024 0:34,688431000000000.0,Estonia,23905897484,452.2,26
EYBTA6850995471,6/25/2024 0:40,315012000000.0,Bahrain,59957322405,540.22,26
WMWNV2678876258,6/25/2024 0:40,664608000000000.0,Pakistan,50745554396,1549.38,26
YNAZI5016686295,6/25/2024 0:43,1091950000000.0,Cyprus,67516049931,6917.19,26
HQENA0909193069,6/25/2024 0:43,565647000000000.0,Sudan,56464245310,471.34,26
MYJAF7792793393,6/25/2024 0:47,418528000000000.0,Saudi Arabia,57675357392,1193.64,26
PXYMF9117329555,6/25/2024 1:01,686747000000000.0,Sudan,63069114227,866.12,26
HTPTO7228735006,6/25/2024 1:04,228369000000000.0,Netherlands,66888473728,121.83,26
MKCVZ0715119657,6/25/2024 1:20,496968000000000.0,Iraq,63214928071,390.57,26
IFZRY1225147492,6/25/2024 1:23,648488000000000.0,Belgium,18580585469,764.98,26
WPSGB7129370292,6/25/2024 1:23,716087000000000.0,Malaysia,63726035132,1414.09,26
DDYZA3857049494,6/25/2024 1:25,358381000000000.0,France,67380732014,1821.77,26
PAPNG1900270274,6/25/2024 1:30,704185000000000.0,Philippines,56897362962,1210.28,26
SAVWT5852299655,6/25/2024 1:44,535536000000000.0,Malaysia,56621598567,1042.43,26
CDFMA2241860300,6/25/2024 1:48,773908000000000.0,Kuwait,56053826008,896.18,26
ZGULA1792621876,6/25/2024 1:57,678656000000000.0,Sri Lanka,56369444193,1693.06,26
LDIWG6353545641,6/25/2024 2:23,10780600000000.0,Thailand,56928417776,1379.85,26
LKMTI5622953615,6/25/2024 2:25,218243000000000.0,Mexico,63488316150,836.0,26
FTBFR5125916614,6/25/2024 2:25,493822000000000.0,Venezuela,28156852622,41.13,26
UNMLP1638362459,6/25/2024 2:35,7914630000000.0,Myanmar,36370438058,1770.27,26
XPQGR2446389774,6/25/2024 2:43,893104000000000.0,Maldives,53188607154,1923.96,26
WSCNP8289712518,6/25/2024 2:50,931602000000000.0,South Africa,59959946811,898.29,26
IMNOK7451228972,6/25/2024 2:50,204196000000000.0,Libya,38099049077,149.82,26
UOFCE1078301884,6/25/2024 2:52,918217000000000.0,Uzbekistan,56371254318,555.87,26
OUYFN5293163027,6/25/2024 2:53,6532030000000.0,Bangladesh,57660659758,1336.79,26
UISAK6924322020,6/25/2024 2:53,168985000000000.0,El Salvador,66193428435,218.93,26
QKKQW0833365466,6/25/2024 3:04,135736000000000.0,South Korea,56412702534,1393.84,26
UMWZD9726563365,6/25/2024 3:07,248651000000000.0,Ukraine,30965642094,1387.61,26
FBOUV0759841185,6/25/2024 3:12,975466000000000.0,Fiji,56554070398,1251.91,26
SOAWD5634373430,6/25/2024 3:27,860335000000000.0,Cuba,57996279261,1528.76,26
VZAMW1036464317,6/25/2024 3:37,619045000000000.0,Chile,12051892794,1812.0,26
OOTUO6302778484,6/25/2024 3:51,10780600000000.0,Thailand,67678346340,1768.4,26
SAEQP3296227592,6/25/2024 3:52,833031000000000.0,China,57002204191,295.68,26
LNAHR3413055010,6/25/2024 3:55,811320000000000.0,Serbia,15112105682,1960.66,26
PRNGZ5113343397,6/25/2024 4:01,909116000000000.0,Fiji,66715523758,68.53,26
LWZJA6144558437,6/25/2024 4:03,691058000000000.0,Nigeria,53792621268,1258.18,26
EEVVU6835782202,6/25/2024 4:06,172516000000000.0,Malaysia,14239410712,142.09,26
OVEOZ7832719471,6/25/2024 4:06,686747000000000.0,Sudan,56303300709,955.84,26
LAUTJ5539848105,6/25/2024 4:09,39851300000000.0,Panama,37039561791,1779.2,26
OMKRC7722055027,6/25/2024 4:11,46254900000000.0,Botswana,10160018519,1407.11,26
RHIVB9321815588,6/25/2024 4:12,867415000000000.0,Afghanistan,37412765523,1078.79,26
ZESVR4900803376,6/25/2024 4:17,459291000000000.0,Canada,57061417561,137.27,26
MCRFA1394064984,6/25/2024 4:25,949321000000000.0,Myanmar,52874292118,90.12,26
ARFJX1593464123,6/25/2024 4:37,186446000000000.0,Mongolia,63021771928,1567.06,26
ITFTM5896664694,6/25/2024 4:37,990815000000000.0,Hungary,53534206419,1600.23,26
ZSQET2300797058,6/25/2024 4:47,862353000000000.0,Greece,53723274116,959.56,26
HGSPZ4654478766,6/25/2024 4:54,298099000000000.0,Australia,63959200262,276.85,26
QUZYX7540657194,6/25/2024 4:54,647649000000000.0,South Korea,63601597437,1296.26,26
MRFBB4394245177,6/25/2024 4:57,869745000000000.0,UK,20955016260,1049.11,26
BVJXH0625148518,6/25/2024 5:02,606304000000000.0,Germany,56399380576,188.58,26
AMLMX2551794916,6/25/2024 5:02,536170000000000.0,Bahrain,68118488849,140.86,26
FITIY6503389620,6/25/2024 5:04,15578300000000.0,Pakistan,30065086041,1171.58,26
YQHFU7623849804,6/25/2024 5:08,298099000000000.0,Australia,68700656709,1709.18,26
MZOVV5107939791,6/25/2024 5:10,963378000000000.0,Hungary,67810954742,925.15,26
OFUHX1885773538,6/25/2024 5:11,275644000000000.0,Australia,53453763613,514.27,26
TMDZT0848490468,6/25/2024 5:13,818456000000000.0,Peru,37368199829,1412.08,26
DSCFQ6327044791,6/25/2024 5:20,884983000000000.0,USA,35058594801,13.81,26
OBLOY1751298442,6/25/2024 5:27,699009000000000.0,Ireland,37599088865,817.18,26
LIRUJ9112723196,6/25/2024 5:31,490278000000000.0,Japan,56022164954,866.61,26
NCLAH7364738833,6/25/2024 5:53,494790000000000.0,Hungary,28276338310,696.78,26
CHWHQ0716859360,6/25/2024 5:53,117867000000000.0,Nigeria,63221140945,1346.21,26
OYLNX7165691498,6/25/2024 5:53,872957000000000.0,Hong Kong,53308665411,1082.97,26
NXSVD8819182020,6/25/2024 5:56,821252000000000.0,El Salvador,57697565668,1689.71,26
MXRUG7452022448,6/25/2024 5:57,277362000000000.0,China,53974542318,333.59,26
BAMFJ8545028762,6/25/2024 6:02,353322000000000.0,New Zealand,60026549862,490.83,26
QBDLS2991874921,6/25/2024 6:07,738719000000000.0,Serbia,67743406451,535.39,26
LSPLK7540335700,6/25/2024 6:11,209657000000000.0,Thailand,63791456594,302.37,26
CUFYI5928297382,6/25/2024 6:16,182644000000000.0,Cyprus,57261170168,725.39,26
XXEDZ2076162530,6/25/2024 6:23,797047000000000.0,Syria,64366719914,848.95,26
TCSEZ5255812663,6/25/2024 6:26,437211000000000.0,Myanmar,67023530800,133.81,26
KREEL0606282890,6/25/2024 6:28,344155000000000.0,Colombia,18569369253,1432.65,26
AYALR8954244285,6/25/2024 6:32,325723000000000.0,Mexico,57630261724,1212.59,26
DYFRQ3872083461,6/25/2024 6:53,517317000000000.0,France,53350977259,1943.85,26
GJGFL5664174033,6/25/2024 6:53,272513000000000.0,Luxembourg,67371061640,602.73,26
IOLSF5429350780,6/25/2024 6:59,139445000000000.0,UK,17987077317,204.44,26
MAQXZ0455055487,6/25/2024 7:05,442000000000000.0,Namibia,16444636425,1329.75,26
PMMBU6692848084,6/25/2024 7:08,499264000000000.0,Sweden,56626370954,1311.08,26
FLKHL3997320933,6/25/2024 7:19,86887600000000.0,Australia,15332358674,1778.57,26
VNUNH2781089670,6/25/2024 7:21,19972600000000.0,Hungary,67073641218,803.42,26
GAHXE2380133832,6/25/2024 7:26,551023000000000.0,Peru,66607529916,674.59,26
OJQZD8863494597,6/25/2024 7:37,933256000000000.0,Lebanon,32452497196,1354.64,26
HHFJC5014489619,6/25/2024 7:44,599729000000000.0,Ecuador,63689560661,710.86,26
QHJTP3413096827,6/25/2024 7:44,636879000000000.0,Botswana,63085845169,1406.25,26
JBREL7306741881,6/25/2024 7:46,629783000000000.0,Namibia,56528430431,482.5,26
XMBUX5733523100,6/25/2024 7:51,758273000000000.0,Iraq,32081220563,134.84,26
AHOQF5935628480,6/25/2024 7:54,692890000000000.0,Uzbekistan,57190023667,583.12,26
WDSMC5493723202,6/25/2024 7:56,712642000000000.0,Luxembourg,66829851438,63.14,26
VAXJX9652396816,6/25/2024 7:56,46734100000000.0,Qatar,67603249361,1355.85,26
YLIFB1194703645,6/25/2024 7:58,330226000000000.0,Hungary,56944429570,84.54,26
KOAIO3163400644,6/25/2024 8:06,187357000000000.0,Venezuela,66655698276,1268.88,26
KSGVH8981276549,6/25/2024 8:06,595256000000000.0,Hong Kong,63211532945,1614.68,26
BNSHH0540085908,6/25/2024 8:13,362731000000000.0,Argentina,57267922748,1071.83,26
CMMCY3895831954,6/25/2024 8:18,638325000000000.0,Brazil,24202009018,1133.78,26
XXWIV9175738154,6/25/2024 8:28,427820000000000.0,Bhutan,57389650586,1716.12,26
LSKHZ9305369058,6/25/2024 8:34,874167000000000.0,South Africa,56331911605,1991.77,26
CYGPB1926461576,6/25/2024 8:37,215419000000000.0,Iraq,15623740769,8463.11,26
YSNDX5949513623,6/25/2024 8:41,344115000000000.0,Denmark,53440292100,416.68,26
PWYXB9199089880,6/25/2024 8:43,459840000000000.0,Thailand,53792621268,691.46,26
GIZME3443745154,6/25/2024 8:44,464213000000000.0,Germany,17444911833,1307.4,26
LQTKL6652933363,6/25/2024 8:47,393750000000000.0,Qatar,53525847505,903.42,26
KGIWE4409865271,6/25/2024 9:00,922310000000000.0,Serbia,64362226414,147.77,26
ZMYXV5029960395,6/25/2024 9:08,430095000000000.0,Tanzania,67969284995,489.4,26
EDBBP3077512018,6/25/2024 9:14,756599000000000.0,Qatar,20430614759,1341.78,26
MTRBX3521863531,6/25/2024 9:17,242537000000000.0,Iraq,67845229164,429.87,26
MCGSW3027955575,6/25/2024 9:20,883604000000000.0,Romania,64060723548,693.89,26
LYICE6951781743,6/25/2024 9:24,352151000000000.0,Hungary,63025542472,488.22,26
RJTVF6528245673,6/25/2024 9:34,612425000000000.0,Australia,56074988494,838.03,26
GRGAW0355890173,6/25/2024 9:48,796269000000000.0,Cyprus,67680715691,1601.33,26
VWBMQ9373427278,6/25/2024 9:50,664428000000000.0,Sri Lanka,23069167909,3783.44,26
HHIHQ3607124689,6/25/2024 9:58,802577000000000.0,UAE,14543044002,822.36,26
PJTEL7627398080,6/25/2024 10:03,154735000000000.0,Saudi Arabia,56547278574,861.94,26
LXHUZ5366082513,6/25/2024 10:17,140147000000000.0,Jordan,56383594713,1949.28,26
BCPTU9303468576,6/25/2024 10:23,699553000000000.0,Maldives,19102810430,1819.12,26
CZTGT1500554673,6/25/2024 10:27,211659000000000.0,Malaysia,56909762396,1840.61,26
XEARD6282757503,6/25/2024 10:27,470529000000000.0,Morocco,69646320107,374.53,26
MAFEV3099131947,6/25/2024 10:30,528635000000000.0,Bhutan,57061436664,1929.69,26
NZSBO6680417946,6/25/2024 10:30,216379000000000.0,Argentina,34763876467,627.28,26
GYYQQ3582534681,6/25/2024 10:32,240109000000000.0,Peru,56199156372,1792.66,26
GKTQU1664531292,6/25/2024 10:33,25990100000000.0,Bangladesh,56694752302,148.51,26
PQBSF6253976902,6/25/2024 10:37,77176700000000.0,China,57451684338,550.88,26
GGHHU0178028680,6/25/2024 10:53,788807000000000.0,Germany,59271491641,1316.1,26
URQIT0565138219,6/25/2024 10:53,851578000000000.0,Iraq,67703306905,1513.05,26
KNZFF3100233339,6/25/2024 10:55,189001000000000.0,Philippines,21891304468,496.22,26
XTRYV5246060476,6/25/2024 10:55,232084000000000.0,Switzerland,63309997879,1615.04,26
HKCDR3957144074,6/25/2024 10:56,842113000000000.0,Norway,63151592976,613.43,26
LQMAC4290210827,6/25/2024 10:59,655999000000000.0,Australia,56483275227,780.87,26
OREFL8826896883,6/25/2024 11:06,945029000000000.0,Iran,61857614857,1867.54,26
CIYXY5824630139,6/25/2024 11:07,605049000000000.0,Zimbabwe,56168436214,1903.58,26
SBHES9315141585,6/25/2024 11:07,645690000000000.0,Hong Kong,60156748895,1028.97,26
KKNAW9934507128,6/25/2024 11:08,587458000000000.0,Spain,66476265497,96.47,26
KWODC0191422968,6/25/2024 11:09,20514300000000.0,Belgium,66936208230,712.68,26
IKJKQ8967085812,6/25/2024 11:22,549281000000000.0,Vietnam,53240267095,666.4,26
YGTKU5492948800,6/25/2024 11:25,908228000000000.0,Bahrain,57358622365,1184.4,26
QRDCY9178354804,6/25/2024 11:29,406411000000000.0,Belgium,63030010873,1866.57,26
FLNNJ5868488890,6/25/2024 11:43,849771000000000.0,Lebanon,55990106154,778.62,26
JDCGQ3940822460,6/25/2024 11:51,111651000000000.0,Malaysia,61607578899,557.75,26
BFUFD2362641317,6/25/2024 11:52,747597000000000.0,Poland,29663601516,1278.17,26
MWQNE0487214313,6/25/2024 11:56,306415000000000.0,Sudan,53288269669,985.64,26
LPIZR5940972840,6/25/2024 11:58,300059000000000.0,Japan,58870149829,1273.73,26
VCAHK9735177257,6/25/2024 12:01,516706000000000.0,Yemen,37423898191,561.29,26
KHCOW2499701218,6/25/2024 12:06,682391000000000.0,Serbia,53272614872,1569.55,26
CAKJL2987865251,6/25/2024 12:07,632475000000000.0,Philippines,56936747081,1394.97,26
QHTRF4569616398,6/25/2024 12:07,14127700000000.0,Portugal,56109454697,1133.7,26
SZGEG0855834736,6/25/2024 12:10,483390000000000.0,Russia,63021894761,1080.62,26
BMZXF9963963381,6/25/2024 12:13,526353000000000.0,Yemen,56011183810,1963.76,26
OCKOB0355397093,6/25/2024 12:23,396680000000000.0,Cambodia,60118997922,1172.9,26
ENALJ2957455962,6/25/2024 12:28,602667000000000.0,Chile,57549312874,646.43,26
PCXNS4594618272,6/25/2024 12:40,866119000000000.0,Estonia,57535076624,1116.82,26
CNPAQ8129586127,6/25/2024 12:56,977954000000000.0,Qatar,66651335861,70.25,26
TJPUW2002453699,6/25/2024 13:01,311330000000000.0,Thailand,32618099462,1919.28,26
LTHHF6614802385,6/25/2024 13:05,986120000000000.0,USA,56798579593,560.37,26
MMHQG6177460063,6/25/2024 13:14,746783000000000.0,Malta,56037177941,1406.98,26
WRMKF6829671950,6/25/2024 13:18,100069000000000.0,Cuba,58035775220,332.56,26
CHANU1595607844,6/25/2024 13:38,354128000000000.0,Mauritius,56560255927,1848.08,26
PBMNU8855670906,6/25/2024 13:42,542140000000000.0,Bhutan,12879478198,1390.28,26
MYZUP0670813312,6/25/2024 13:44,595256000000000.0,Hong Kong,67869060616,1299.89,26
JRRHW7274753152,6/25/2024 13:45,819762000000000.0,Slovenia,56048428384,1524.26,26
QWCZV9825560097,6/25/2024 14:00,449657000000000.0,Bangladesh,29131586646,400.22,26
CEXLF5439758271,6/25/2024 14:05,154807000000000.0,Yemen,53764160337,1943.0,26
IMRDY5270508572,6/25/2024 14:06,534376000000000.0,France,58190838964,1349.55,26
PRIPJ2708069179,6/25/2024 14:07,597175000000000.0,Ireland,56670460904,36.03,26
CECDD8004546399,6/25/2024 14:17,416045000000000.0,Germany,56611841529,1553.66,26
GPNAL4486289810,6/25/2024 14:20,845209000000000.0,Poland,38086181066,1249.41,26
HFFLT8454895805,6/25/2024 14:24,811983000000000.0,Cyprus,66575447904,1445.61,26
OXYUS2263161254,6/25/2024 14:30,273719000000000.0,Ukraine,63040446384,869.67,26
AOPIP2308070501,6/25/2024 14:32,532885000000000.0,Finland,67084069250,301.86,26
CKHBE9569023767,6/25/2024 14:33,113291000000000.0,Egypt,62733511742,156.36,26
WGMUD7452557416,6/25/2024 14:33,906389000000000.0,Zambia,56179380886,408.18,26
RKHCS2733329325,6/25/2024 14:35,947646000000000.0,Nigeria,56620486534,854.04,26
HGREG7640091056,6/25/2024 14:36,608675000000000.0,Jordan,57280501700,279.05,26
QQLZF0405969515,6/25/2024 14:52,707464000000000.0,Cambodia,63529940959,255.22,26
HJYKJ4917792833,6/25/2024 14:53,146181000000000.0,Turkey,38431091739,875.52,26
SZPZG7952802417,6/25/2024 14:53,873772000000000.0,Nepal,56669679561,1478.68,26
ZZGRE6809348807,6/25/2024 14:55,282066000000000.0,Malaysia,56572960386,1686.38,26
ODBVS2911272226,6/25/2024 14:57,574409000000000.0,Czech Republic,33417128084,1312.67,26
LOKTO3719259602,6/25/2024 14:59,577522000000000.0,Bhutan,66781381513,1847.92,26
SPCRU9464210268,6/25/2024 15:03,530128000000000.0,Bangladesh,66715523758,1721.33,26
CXYAU1058662761,6/25/2024 15:04,456906000000000.0,Colombia,51281187397,1270.69,26
TTNPF2563750717,6/25/2024 15:04,800712000000000.0,Zimbabwe,66558711170,546.16,26
VRUQN0043864742,6/25/2024 15:06,960749000000000.0,Portugal,39492213764,872.98,26
AXUWO3554072150,6/25/2024 15:07,310866000000000.0,Poland,53228554699,1349.42,26
TODWP6748368644,6/25/2024 15:11,392097000000000.0,Australia,58075306842,1929.29,26
CZUUH9745322273,6/25/2024 15:15,173941000000000.0,Ireland,21156231023,1062.47,26
PNGVX0363783700,6/25/2024 15:20,563954000000000.0,Vietnam,53041903183,1607.61,26
JNWGY1209895936,6/25/2024 15:21,524510000000000.0,Tanzania,53052433789,453.51,26
ONMBG9873309644,6/25/2024 15:22,606403000000000.0,Libya,63021894761,1415.51,26
ZLIOD6470765130,6/25/2024 15:27,971639000000000.0,Cuba,67414481348,1711.36,26
AFRRF4026645373,6/25/2024 15:30,209178000000000.0,Fiji,57567407418,631.97,26
ZDYIZ6600622822,6/25/2024 15:31,47130100000000.0,Norway,50527396587,1121.15,26
CQUXX7125597711,6/25/2024 15:33,915465000000000.0,Fiji,60595283967,931.37,26
XDVMX8555563267,6/25/2024 15:34,699553000000000.0,Maldives,52874292118,587.84,26
BBLOD3636480063,6/25/2024 15:38,3883280000000.0,Maldives,66240888719,1209.09,26
RFPSC8296026676,6/25/2024 15:44,160113000000000.0,Czech Republic,63303705808,521.7,26
BTPFC1838259740,6/25/2024 15:47,448983000000000.0,Saudi Arabia,56070208376,1638.03,26
PHTOM1816156444,6/25/2024 15:51,656001000000000.0,Luxembourg,57408022821,234.68,26
XNJAT6182770348,6/25/2024 15:57,513679000000000.0,Germany,66437704480,75.56,26
HYYZT2456555100,6/25/2024 15:58,798249000000000.0,Australia,63401635168,1020.8,26
NRHVE4376490566,6/25/2024 16:01,962298000000000.0,Bangladesh,61508754927,424.41,26
YVMOM8108102544,6/25/2024 16:06,372393000000000.0,Finland,22020867668,1648.07,26
JTZUY6024076784,6/25/2024 16:08,185891000000000.0,Egypt,61457661652,1099.37,26
CUIAO3846232522,6/25/2024 16:11,264914000000000.0,Sri Lanka,56450811362,93.72,26
PPYKY2215425336,6/25/2024 16:14,980494000000000.0,Cyprus,21497936755,19.02,26
EKMQA5063029919,6/25/2024 16:17,173452000000000.0,Slovakia,56938386406,1856.65,26
QUGRX7275635128,6/25/2024 16:20,869249000000000.0,Pakistan,56796372508,1303.18,26
INUHP4536457107,6/25/2024 16:22,933353000000000.0,Malaysia,56986769477,1422.65,26
XSTKT2289193148,6/25/2024 16:27,458094000000000.0,Italy,69456092820,1804.49,26
HUTRC8024779920,6/25/2024 16:28,597327000000000.0,New Zealand,67743732376,450.81,26
OFMKD8876326496,6/25/2024 16:29,863836000000000.0,Croatia,66988411017,1817.26,26
VMFLW2329135684,6/25/2024 16:32,141092000000000.0,Tunisia,66277799394,610.2,26
VRERW8555405961,6/25/2024 16:41,599336000000000.0,Kuwait,63750863868,639.59,26
KHDNZ7156468399,6/25/2024 16:49,561247000000000.0,Israel,66422567917,465.93,26
HFRRT3234769316,6/25/2024 16:50,745358000000000.0,Serbia,56815431573,1225.46,26
GOOFM5965843088,6/25/2024 16:51,49740300000000.0,Norway,56998499423,788.5,26
BPORQ7636373389,6/25/2024 16:55,72374600000000.0,Hungary,59701713097,568.39,26
TXQPH0649677104,6/25/2024 16:55,465022000000000.0,Bhutan,53058253443,1530.06,26
AKFTO0268504949,6/25/2024 16:57,419971000000000.0,Luxembourg,63529164013,526.75,26
CHOLL9692836757,6/25/2024 16:59,859233000000000.0,South Korea,25261971593,1379.9,26
EGIXT2477948602,6/25/2024 17:03,750913000000000.0,Hong Kong,34339158505,1928.86,26
CJXPD5010385731,6/25/2024 17:07,948316000000000.0,Spain,67302653101,1496.03,26
POZOB9033054968,6/25/2024 17:11,530253000000000.0,Sweden,67356765263,568.83,26
WEPVG3126260740,6/25/2024 17:16,622531000000000.0,Tunisia,21883227690,90.37,26
DOREN0645875630,6/25/2024 17:29,254408000000000.0,Mauritius,66282678837,1391.34,26
CXOMT3702771395,6/25/2024 17:31,72374600000000.0,Hungary,58971554855,1264.31,26
VVQCV8920838379,6/25/2024 17:36,949057000000000.0,Argentina,59274686474,1573.99,26
MUJQJ8710077493,6/25/2024 17:37,991622000000000.0,Venezuela,66066159613,1773.84,26
WDINM4417559632,6/25/2024 17:41,716123000000000.0,Bulgaria,56040990740,402.68,26
WWMJB6109619667,6/25/2024 18:08,903559000000000.0,South Africa,66928729546,814.64,26
ZNZYZ3233209416,6/25/2024 18:08,107130000000000.0,Ireland,53770658686,119.21,26
SSIKN1777782932,6/25/2024 18:11,394268000000000.0,Greece,10223986541,705.02,26
EDAIW8870013345,6/25/2024 18:23,161960000000000.0,Portugal,53249020847,982.17,26
NXRHL6565933356,6/25/2024 18:27,803974000000000.0,China,63194686108,1539.94,26
JMYFP1983010600,6/25/2024 18:27,113719000000000.0,Belgium,14282095416,177.26,26
PTYMJ5774073576,6/25/2024 18:31,469408000000000.0,Colombia,62970840411,439.07,26
DOPJA9623197950,6/25/2024 18:33,181649000000000.0,Hungary,21910335433,1774.92,26
DULOG0027021131,6/25/2024 18:36,305142000000000.0,Botswana,67080252302,696.18,26
RLBJH1718918393,6/25/2024 18:39,73424900000000.0,Slovakia,56043116217,1228.52,26
BXXQL8262676602,6/25/2024 18:49,591061000000000.0,Tunisia,57450673377,238.22,26
VMYMT3372304766,6/25/2024 18:50,340109000000000.0,Thailand,63370206716,990.4,26
OALMB2748885668,6/25/2024 18:51,766721000000000.0,Mexico,53353249727,1446.88,26
PNROH7673153738,6/25/2024 18:55,279267000000000.0,Lebanon,63411310218,286.52,26
JPQHJ1633601094,6/25/2024 18:55,121244000000000.0,Serbia,67652853955,1672.11,26
RMWSI2714799889,6/25/2024 18:55,406576000000000.0,Germany,53622003929,707.79,26
YJWPI7636071696,6/25/2024 18:57,326781000000000.0,South Korea,57491271033,538.59,26
LAJIF4753361274,6/25/2024 19:01,271298000000000.0,Estonia,67369188563,987.23,26
OXXJD4468718756,6/25/2024 19:06,701715000000000.0,Iraq,56584893546,294.02,26
IBVPW1720967216,6/25/2024 19:12,641648000000000.0,Zambia,54469274909,908.46,26
UUCGH6123464082,6/25/2024 19:20,938168000000000.0,Oman,68247772997,331.54,26
MBTKM0039401736,6/25/2024 19:21,864070000000000.0,Greece,28906193896,1091.09,26
PHTSB5011257705,6/25/2024 19:25,440041000000000.0,Sudan,63427295209,351.07,26
LWEHG8991255691,6/25/2024 19:26,513773000000000.0,Egypt,63852277608,229.03,26
JDDDH1378717748,6/25/2024 19:28,4750790000000.0,Tunisia,30965642094,1408.18,26
TJBVE2352088146,6/25/2024 19:29,700726000000000.0,Kuwait,63630883642,7387.5,26
BPDSR0557486960,6/25/2024 19:31,981921000000000.0,Denmark,67218527902,758.37,26
RCTKJ4007161630,6/25/2024 19:38,908207000000000.0,Egypt,62155138435,272.47,26
ALLKP8806177085,6/25/2024 19:38,192667000000000.0,Bhutan,53022390368,342.55,26
IZQOJ2912798307,6/25/2024 19:39,381746000000000.0,Malaysia,33724589394,114.48,26
PBDXG9908561763,6/25/2024 19:40,210541000000000.0,Nepal,56022195268,1687.87,26
PWULP9507633609,6/25/2024 19:40,662771000000000.0,Slovakia,67397816650,1599.88,26
YALVS2753591524,6/25/2024 19:49,619073000000000.0,UAE,67980405913,477.33,26
VZXJF8617886183,6/25/2024 19:51,265352000000000.0,Croatia,22778402486,1907.04,26
CPJUR8843929270,6/25/2024 19:57,441186000000000.0,Slovakia,67848688311,1021.16,26
QVEQM8828899215,6/25/2024 20:04,917500000000000.0,Syria,19036637537,1962.84,26
EKYYM5567352803,6/25/2024 20:09,513570000000000.0,Singapore,23577251521,1099.33,26
RBSDK1600276396,6/25/2024 20:27,216622000000000.0,Nepal,17773164872,81.05,26
TUWDR1901127044,6/25/2024 20:41,601175000000000.0,Denmark,63337612561,597.08,26
VDSSU5026873490,6/25/2024 20:44,416132000000000.0,Zambia,56252395597,461.4,26
DLXEI4129889262,6/25/2024 20:47,59083600000000.0,Iran,67404072463,25.85,26
QNWFN3743325815,6/25/2024 20:54,619953000000000.0,Qatar,55712952990,664.97,26
MJTGR1593672301,6/25/2024 21:15,261914000000000.0,Hong Kong,24779508139,203.81,26
KUMPL1281354786,6/25/2024 21:22,95982300000000.0,Germany,57725972349,313.42,26
ZMODW3622307999,6/25/2024 21:24,537670000000000.0,Croatia,57513188533,1950.19,26
PEZCL6753242109,6/25/2024 21:26,961912000000000.0,Bangladesh,53989835404,1694.93,26
SBSFA1761503084,6/25/2024 21:30,79172900000000.0,Peru,38449306535,1724.53,26
LFDPV7508715238,6/25/2024 21:30,588502000000000.0,Uzbekistan,59993416509,1046.72,26
